model,region,aa,ig_value
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.5437096953392029
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.1924916803836822
Transformer-onehot,HCDR3,N,0.1673669815063476
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0939454659819603
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.4169351458549499
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0670729205012321
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.1067124679684639
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0346827208995819
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.032899584621191
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0430635213851928
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0809152647852897
Transformer-onehot,HCDR3,N,0.0446399040520191
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0920216888189315
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0581778176128864
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.1074933037161827
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0697028040885925
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0920077115297317
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.1229234561324119
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0796571001410484
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0869879424571991
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.1595133543014526
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0506633780896663
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0020481331739574
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0204007588326931
Transformer-onehot,HCDR3,N,0.0069531332701444
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0026248090434819
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0286089722067117
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.1200908869504928
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.044161383062601
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0654067546129226
Transformer-onehot,HCDR3,N,0.1911460906267166
Transformer-onehot,HCDR3,N,0.0946867242455482
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.2337836027145385
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.1747765988111496
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.054770104587078
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0720631778240203
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0023908936418592
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0197826474905014
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.2314330637454986
Transformer-onehot,HCDR3,N,0.0964520797133445
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,N,0.0
Transformer-onehot,HCDR3,P,0.1071289330720901
Transformer-onehot,HCDR3,P,0.0221823658794164
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.1420883536338806
Transformer-onehot,HCDR3,P,0.1219033002853393
Transformer-onehot,HCDR3,P,0.2891770899295807
Transformer-onehot,HCDR3,P,0.0560045354068279
Transformer-onehot,HCDR3,P,0.196200355887413
Transformer-onehot,HCDR3,P,0.0124247539788484
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0184700563549995
Transformer-onehot,HCDR3,P,0.0555385500192642
Transformer-onehot,HCDR3,P,0.0309157744050025
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0970147848129272
Transformer-onehot,HCDR3,P,0.0245943460613489
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0741026252508163
Transformer-onehot,HCDR3,P,0.0934409946203231
Transformer-onehot,HCDR3,P,0.0369074158370494
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.2791834473609924
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.3269693255424499
Transformer-onehot,HCDR3,P,0.3719891309738159
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.2520470023155212
Transformer-onehot,HCDR3,P,0.0148722734302282
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0394437573850154
Transformer-onehot,HCDR3,P,0.0130003429949283
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0154536729678511
Transformer-onehot,HCDR3,P,0.0323373600840568
Transformer-onehot,HCDR3,P,0.1939661502838134
Transformer-onehot,HCDR3,P,0.0326024778187274
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0072292857803404
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.4445021450519562
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0930155217647552
Transformer-onehot,HCDR3,P,0.0917594730854034
Transformer-onehot,HCDR3,P,0.4116371273994446
Transformer-onehot,HCDR3,P,0.2829811871051788
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0366610027849674
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.3644630014896393
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0359359718859195
Transformer-onehot,HCDR3,P,0.082244224846363
Transformer-onehot,HCDR3,P,0.2525110244750976
Transformer-onehot,HCDR3,P,0.3542359471321106
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.026758499443531
Transformer-onehot,HCDR3,P,0.269797146320343
Transformer-onehot,HCDR3,P,0.2020488977432251
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.4015823602676391
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0269968435168266
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0385930947959423
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0121844746172428
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0226397011429071
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.4758339822292328
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.1530936360359192
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.020001795142889
Transformer-onehot,HCDR3,P,0.2149711698293686
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0178666170686483
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0139074651524424
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0234579667448997
Transformer-onehot,HCDR3,P,0.320034921169281
Transformer-onehot,HCDR3,P,0.4044065475463867
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0705007091164588
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.026603577658534
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.1067194566130638
Transformer-onehot,HCDR3,P,0.007115566637367
Transformer-onehot,HCDR3,P,0.1078013777732849
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0156681053340435
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.1387722492218017
Transformer-onehot,HCDR3,P,0.0122022554278373
Transformer-onehot,HCDR3,P,0.1456862390041351
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.1422158181667328
Transformer-onehot,HCDR3,P,0.0928203538060188
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.1325266063213348
Transformer-onehot,HCDR3,P,0.0096593545749783
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.608674168586731
Transformer-onehot,HCDR3,P,0.0169142112135887
Transformer-onehot,HCDR3,P,0.0362978167831897
Transformer-onehot,HCDR3,P,0.1144039556384086
Transformer-onehot,HCDR3,P,0.2303033322095871
Transformer-onehot,HCDR3,P,0.0264081060886383
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.4519729316234588
Transformer-onehot,HCDR3,P,0.2386979162693023
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0252868980169296
Transformer-onehot,HCDR3,P,0.0973720848560333
Transformer-onehot,HCDR3,P,0.0129984617233276
Transformer-onehot,HCDR3,P,0.1657262593507766
Transformer-onehot,HCDR3,P,0.100123330950737
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0947819352149963
Transformer-onehot,HCDR3,P,0.2589240968227386
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0889189466834068
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.5482159852981567
Transformer-onehot,HCDR3,P,0.2769790291786194
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0271255541592836
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0156484618782997
Transformer-onehot,HCDR3,P,0.1537186652421951
Transformer-onehot,HCDR3,P,0.6859328150749207
Transformer-onehot,HCDR3,P,0.031972412019968
Transformer-onehot,HCDR3,P,0.1114353984594345
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.3525147438049316
Transformer-onehot,HCDR3,P,0.0056362017057836
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0114327035844326
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.451267659664154
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.2770655155181885
Transformer-onehot,HCDR3,P,0.0139843737706542
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0262227430939674
Transformer-onehot,HCDR3,P,0.0233269501477479
Transformer-onehot,HCDR3,P,0.3483015596866607
Transformer-onehot,HCDR3,P,0.1219832748174667
Transformer-onehot,HCDR3,P,0.0251265913248062
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0385355353355407
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0843419507145881
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.235691949725151
Transformer-onehot,HCDR3,P,0.4518021643161773
Transformer-onehot,HCDR3,P,0.1974955946207046
Transformer-onehot,HCDR3,P,0.2629022598266601
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0151080386713147
Transformer-onehot,HCDR3,P,0.1420096457004547
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.3518946468830108
Transformer-onehot,HCDR3,P,0.2940244674682617
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0202126260846853
Transformer-onehot,HCDR3,P,0.2672553360462188
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.1545653641223907
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0139499623328447
Transformer-onehot,HCDR3,P,0.0469337739050388
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.358445942401886
Transformer-onehot,HCDR3,P,0.2781178951263428
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0227236114442348
Transformer-onehot,HCDR3,P,0.2526127398014068
Transformer-onehot,HCDR3,P,0.0730182379484176
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0175326783210039
Transformer-onehot,HCDR3,P,0.0361836962401866
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.009897238574922
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0138577185571193
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0321907363831996
Transformer-onehot,HCDR3,P,0.0820121318101883
Transformer-onehot,HCDR3,P,0.2767512202262878
Transformer-onehot,HCDR3,P,0.1655028760433197
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.053408246487379
Transformer-onehot,HCDR3,P,0.1154464110732078
Transformer-onehot,HCDR3,P,0.0414193011820316
Transformer-onehot,HCDR3,P,0.0320231243968009
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0122355371713638
Transformer-onehot,HCDR3,P,0.0412069633603096
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0996720120310783
Transformer-onehot,HCDR3,P,0.0291438698768615
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.1925690174102783
Transformer-onehot,HCDR3,P,0.0683840662240982
Transformer-onehot,HCDR3,P,0.1521004438400268
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0450290404260158
Transformer-onehot,HCDR3,P,0.0287049151957035
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0332374796271324
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0279682353138923
Transformer-onehot,HCDR3,P,0.0506628789007663
Transformer-onehot,HCDR3,P,0.0392069108784198
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0260320082306861
Transformer-onehot,HCDR3,P,0.0148414596915245
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0451370738446712
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0088849915191531
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.1045913472771644
Transformer-onehot,HCDR3,P,0.0162480473518371
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.1029170826077461
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.136559247970581
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.1152149587869644
Transformer-onehot,HCDR3,P,0.0285125840455293
Transformer-onehot,HCDR3,P,0.0100576477125287
Transformer-onehot,HCDR3,P,0.094624638557434
Transformer-onehot,HCDR3,P,0.2317107617855072
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0
Transformer-onehot,HCDR3,P,0.0387828163802623
